Frame_Index,System_Time_s,Human_Readable
64,1775226460.9076252,16:27:40.907
65,1775226460.9210367,16:27:40.921
66,1775226460.9243197,16:27:40.924
67,1775226460.9405067,16:27:40.940
68,1775226460.9591882,16:27:40.959
69,1775226460.9691856,16:27:40.969
70,1775226460.9731817,16:27:40.973
71,1775226460.9862478,16:27:40.986
72,1775226460.9892938,16:27:40.989
73,1775226461.0020106,16:27:41.002
74,1775226461.018279,16:27:41.018
75,1775226461.021325,16:27:41.021
76,1775226461.0323782,16:27:41.032
77,1775226461.0363781,16:27:41.036
78,1775226461.0490024,16:27:41.049
79,1775226461.0622354,16:27:41.062
80,1775226461.0802467,16:27:41.080
81,1775226461.08624,16:27:41.086
82,1775226461.0962458,16:27:41.096
83,1775226461.0992944,16:27:41.099
84,1775226461.1124187,16:27:41.112
85,1775226461.1154706,16:27:41.115
86,1775226461.128708,16:27:41.128
87,1775226461.1444845,16:27:41.144
88,1775226461.147475,16:27:41.147
89,1775226461.163605,16:27:41.163
90,1775226461.194603,16:27:41.194
91,1775226461.1986501,16:27:41.198
92,1775226461.2082036,16:27:41.208
93,1775226461.21125,16:27:41.211
94,1775226461.22456,16:27:41.224
95,1775226461.2285557,16:27:41.228
96,1775226461.2408664,16:27:41.240
97,1775226461.2439265,16:27:41.243
98,1775226461.256042,16:27:41.256
99,1775226461.2775285,16:27:41.277
100,1775226461.2847795,16:27:41.284
101,1775226461.2910953,16:27:41.291
102,1775226461.2934566,16:27:41.293
103,1775226461.3040245,16:27:41.304
104,1775226461.3060436,16:27:41.306
105,1775226461.3200455,16:27:41.320
106,1775226461.3230429,16:27:41.323
107,1775226461.3360245,16:27:41.336
108,1775226461.3390644,16:27:41.339
109,1775226461.3528101,16:27:41.352
110,1775226461.3564274,16:27:41.356
111,1775226461.3689816,16:27:41.368
112,1775226461.3720238,16:27:41.372
113,1775226461.3901842,16:27:41.390
114,1775226461.4071918,16:27:41.407
115,1775226461.4165008,16:27:41.416
116,1775226461.420556,16:27:41.420
117,1775226461.4325027,16:27:41.432
118,1775226461.4365478,16:27:41.436
119,1775226461.4620311,16:27:41.462
120,1775226461.4651082,16:27:41.465
121,1775226461.4814425,16:27:41.481
122,1775226461.4863942,16:27:41.486
123,1775226461.5093799,16:27:41.509
124,1775226461.5192404,16:27:41.519
125,1775226461.5283413,16:27:41.528
126,1775226461.5451887,16:27:41.545
127,1775226461.5481865,16:27:41.548
128,1775226461.5619786,16:27:41.561
129,1775226461.5650282,16:27:41.565
130,1775226461.5765576,16:27:41.576
131,1775226461.579556,16:27:41.579
132,1775226461.593754,16:27:41.593
133,1775226461.5978017,16:27:41.597
134,1775226461.6231503,16:27:41.623
135,1775226461.6305187,16:27:41.630
136,1775226461.6408358,16:27:41.640
137,1775226461.6439867,16:27:41.643
138,1775226461.6560104,16:27:41.656
139,1775226461.6598938,16:27:41.659
140,1775226461.6722026,16:27:41.672
141,1775226461.6881535,16:27:41.688
142,1775226461.692162,16:27:41.692
143,1775226461.7109985,16:27:41.710
144,1775226461.7284877,16:27:41.728
145,1775226461.7365515,16:27:41.736
146,1775226461.7395494,16:27:41.739
147,1775226461.7523365,16:27:41.752
148,1775226461.7553794,16:27:41.755
149,1775226461.7697906,16:27:41.769
150,1775226461.772834,16:27:41.772
151,1775226461.7859979,16:27:41.785
152,1775226461.7889862,16:27:41.788
153,1775226461.8004363,16:27:41.800
154,1775226461.8223279,16:27:41.822
155,1775226461.8378835,16:27:41.837
156,1775226461.8477855,16:27:41.847
157,1775226461.849849,16:27:41.849
158,1775226461.8647325,16:27:41.864
159,1775226461.8677323,16:27:41.867
160,1775226461.8813274,16:27:41.881
161,1775226461.885685,16:27:41.885
162,1775226461.8965492,16:27:41.896
163,1775226461.8999374,16:27:41.899
164,1775226461.9122345,16:27:41.912
165,1775226461.9145563,16:27:41.914
166,1775226461.9282475,16:27:41.928
167,1775226461.949606,16:27:41.949
168,1775226461.9591534,16:27:41.959
169,1775226461.9621458,16:27:41.962
170,1775226461.9763818,16:27:41.976
171,1775226461.9787874,16:27:41.978
172,1775226461.990944,16:27:41.990
173,1775226461.9939597,16:27:41.993
174,1775226462.0081868,16:27:42.008
175,1775226462.011244,16:27:42.011
176,1775226462.0242827,16:27:42.024
177,1775226462.0284238,16:27:42.028
178,1775226462.0463424,16:27:42.046
179,1775226462.0493958,16:27:42.049
180,1775226462.0560265,16:27:42.056
181,1775226462.0580194,16:27:42.058
182,1775226462.0709481,16:27:42.070
183,1775226462.0878413,16:27:42.087
184,1775226462.0898526,16:27:42.089
185,1775226462.1033118,16:27:42.103
186,1775226462.1063297,16:27:42.106
187,1775226462.1193764,16:27:42.119
188,1775226462.1223896,16:27:42.122
189,1775226462.136807,16:27:42.136
190,1775226462.1391635,16:27:42.139
191,1775226462.158483,16:27:42.158
192,1775226462.164301,16:27:42.164
193,1775226462.1676977,16:27:42.167
194,1775226462.1707172,16:27:42.170
195,1775226462.183182,16:27:42.183
196,1775226462.186556,16:27:42.186
197,1775226462.1994467,16:27:42.199
198,1775226462.2157571,16:27:42.215
199,1775226462.2188056,16:27:42.218
200,1775226462.2320287,16:27:42.232
201,1775226462.2339842,16:27:42.233
202,1775226462.2522547,16:27:42.252
203,1775226462.2662969,16:27:42.266
204,1775226462.2798586,16:27:42.279
205,1775226462.2808628,16:27:42.280
206,1775226462.2957416,16:27:42.295
207,1775226462.2977324,16:27:42.297
208,1775226462.3114974,16:27:42.311
