Frame_Index,System_Time_s,Human_Readable
205,1775226070.3645535,16:21:10.364
206,1775226070.3705482,16:21:10.370
207,1775226070.3899891,16:21:10.389
208,1775226070.4009397,16:21:10.400
209,1775226070.4123745,16:21:10.412
210,1775226070.4166276,16:21:10.416
211,1775226070.4277663,16:21:10.427
212,1775226070.4322026,16:21:10.432
213,1775226070.4446228,16:21:10.444
214,1775226070.4486177,16:21:10.448
215,1775226070.4597356,16:21:10.459
216,1775226070.4627242,16:21:10.462
217,1775226070.4757295,16:21:10.475
218,1775226070.496784,16:21:10.496
219,1775226070.5073674,16:21:10.507
220,1775226070.5113652,16:21:10.511
221,1775226070.524012,16:21:10.524
222,1775226070.5408716,16:21:10.540
223,1775226070.5449152,16:21:10.544
224,1775226070.5559316,16:21:10.555
225,1775226070.5589244,16:21:10.558
226,1775226070.5709312,16:21:10.570
227,1775226070.5749717,16:21:10.574
228,1775226070.5943098,16:21:10.594
229,1775226070.6133294,16:21:10.613
230,1775226070.6203423,16:21:10.620
231,1775226070.6233757,16:21:10.623
232,1775226070.6362832,16:21:10.636
233,1775226070.6403549,16:21:10.640
234,1775226070.652775,16:21:10.652
235,1775226070.6688585,16:21:10.668
236,1775226070.6728907,16:21:10.672
237,1775226070.6838913,16:21:10.683
238,1775226070.6878376,16:21:10.687
239,1775226070.7008538,16:21:10.700
240,1775226070.7269065,16:21:10.726
241,1775226070.731905,16:21:10.731
242,1775226070.7359133,16:21:10.735
243,1775226070.7483304,16:21:10.748
244,1775226070.7516444,16:21:10.751
245,1775226070.7645965,16:21:10.764
246,1775226070.7676468,16:21:10.767
247,1775226070.7798648,16:21:10.779
248,1775226070.7863977,16:21:10.786
249,1775226070.7964857,16:21:10.796
250,1775226070.8289113,16:21:10.828
251,1775226070.8332589,16:21:10.833
252,1775226070.844654,16:21:10.844
253,1775226070.8476942,16:21:10.847
254,1775226070.8607042,16:21:10.860
255,1775226070.864675,16:21:10.864
256,1775226070.8756602,16:21:10.875
257,1775226070.879665,16:21:10.879
258,1775226070.8921013,16:21:10.892
259,1775226070.896098,16:21:10.896
260,1775226070.9087672,16:21:10.908
261,1775226070.9137177,16:21:10.913
262,1775226070.9393282,16:21:10.939
263,1775226070.9443288,16:21:10.944
264,1775226070.9557457,16:21:10.955
265,1775226070.9587388,16:21:10.958
266,1775226070.9724715,16:21:10.972
267,1775226070.9755085,16:21:10.975
268,1775226070.9881473,16:21:10.988
269,1775226070.9911556,16:21:10.991
270,1775226071.0052936,16:21:11.005
271,1775226071.0083416,16:21:11.008
272,1775226071.022668,16:21:11.022
273,1775226071.0260096,16:21:11.026
274,1775226071.0381389,16:21:11.038
275,1775226071.0558672,16:21:11.055
276,1775226071.0684016,16:21:11.068
277,1775226071.0718896,16:21:11.071
278,1775226071.0830014,16:21:11.083
279,1775226071.0870385,16:21:11.087
280,1775226071.0991323,16:21:11.099
281,1775226071.103666,16:21:11.103
282,1775226071.1158543,16:21:11.115
283,1775226071.1198597,16:21:11.119
284,1775226071.1319077,16:21:11.131
285,1775226071.146904,16:21:11.146
286,1775226071.1649745,16:21:11.164
287,1775226071.1798122,16:21:11.179
288,1775226071.1837957,16:21:11.183
289,1775226071.1967914,16:21:11.196
290,1775226071.2121046,16:21:11.212
291,1775226071.215118,16:21:11.215
292,1775226071.2292151,16:21:11.229
293,1775226071.2322245,16:21:11.232
294,1775226071.2590508,16:21:11.259
295,1775226071.2688496,16:21:11.268
296,1775226071.2754107,16:21:11.275
297,1775226071.2794535,16:21:11.279
298,1775226071.2915823,16:21:11.291
299,1775226071.29575,16:21:11.295
300,1775226071.3083053,16:21:11.308
301,1775226071.3112462,16:21:11.311
302,1775226071.3236136,16:21:11.323
303,1775226071.3402097,16:21:11.340
304,1775226071.3432176,16:21:11.343
305,1775226071.3639915,16:21:11.363
306,1775226071.3810492,16:21:11.381
307,1775226071.3884616,16:21:11.388
308,1775226071.391432,16:21:11.391
309,1775226071.4046292,16:21:11.404
310,1775226071.4080956,16:21:11.408
311,1775226071.420606,16:21:11.420
312,1775226071.4235928,16:21:11.423
313,1775226071.4360547,16:21:11.436
314,1775226071.4421058,16:21:11.442
315,1775226071.4520571,16:21:11.452
316,1775226071.4579642,16:21:11.457
317,1775226071.4694047,16:21:11.469
318,1775226071.4874218,16:21:11.487
319,1775226071.4904253,16:21:11.490
320,1775226071.5007236,16:21:11.500
321,1775226071.5037196,16:21:11.503
322,1775226071.5165985,16:21:11.516
323,1775226071.5450623,16:21:11.545
324,1775226071.5490658,16:21:11.549
325,1775226071.5661404,16:21:11.566
326,1775226071.5801096,16:21:11.580
327,1775226071.5984228,16:21:11.598
328,1775226071.6128783,16:21:11.612
329,1775226071.6169078,16:21:11.616
330,1775226071.6280012,16:21:11.628
331,1775226071.6309812,16:21:11.630
332,1775226071.6446238,16:21:11.644
333,1775226071.6476662,16:21:11.647
334,1775226071.6603374,16:21:11.660
335,1775226071.6643763,16:21:11.664
336,1775226071.6784463,16:21:11.678
337,1775226071.6975174,16:21:11.697
338,1775226071.7097592,16:21:11.709
339,1775226071.724325,16:21:11.724
340,1775226071.7399416,16:21:11.739
341,1775226071.7439008,16:21:11.743
342,1775226071.7563672,16:21:11.756
343,1775226071.7593532,16:21:11.759
344,1775226071.7721446,16:21:11.772
345,1775226071.7751694,16:21:11.775
346,1775226071.7888794,16:21:11.788
347,1775226071.8145783,16:21:11.814
348,1775226071.8195422,16:21:11.819
349,1775226071.822545,16:21:11.822
350,1775226071.8365707,16:21:11.836
351,1775226071.8396072,16:21:11.839
352,1775226071.8541276,16:21:11.854
353,1775226071.8572385,16:21:11.857
354,1775226071.866896,16:21:11.866
355,1775226071.8846219,16:21:11.884
356,1775226071.88857,16:21:11.888
357,1775226071.910709,16:21:11.910
358,1775226071.9219422,16:21:11.921
359,1775226071.931646,16:21:11.931
360,1775226071.93364,16:21:11.933
361,1775226071.9487448,16:21:11.948
362,1775226071.951731,16:21:11.951
363,1775226071.9639542,16:21:11.963
364,1775226071.9679484,16:21:11.967
365,1775226071.9797997,16:21:11.979
366,1775226071.9837887,16:21:11.983
367,1775226071.9976492,16:21:11.997
368,1775226072.0195491,16:21:12.019
369,1775226072.0365398,16:21:12.036
370,1775226072.0437126,16:21:12.043
371,1775226072.0477092,16:21:12.047
372,1775226072.0600774,16:21:12.060
373,1775226072.063117,16:21:12.063
374,1775226072.0766165,16:21:12.076
375,1775226072.0806668,16:21:12.080
376,1775226072.0926538,16:21:12.092
377,1775226072.0970597,16:21:12.097
378,1775226072.1079822,16:21:12.107
379,1775226072.1129787,16:21:12.112
380,1775226072.1324766,16:21:12.132
381,1775226072.1434932,16:21:12.143
382,1775226072.1556106,16:21:12.155
383,1775226072.1596515,16:21:12.159
384,1775226072.172854,16:21:12.172
385,1775226072.175891,16:21:12.175
386,1775226072.1881063,16:21:12.188
387,1775226072.1924307,16:21:12.192
388,1775226072.2042704,16:21:12.204
389,1775226072.207452,16:21:12.207
390,1775226072.221541,16:21:12.221
391,1775226072.2525527,16:21:12.252
392,1775226072.2565422,16:21:12.256
393,1775226072.2675903,16:21:12.267
394,1775226072.2842042,16:21:12.284
395,1775226072.287202,16:21:12.287
396,1775226072.2999365,16:21:12.299
397,1775226072.3019595,16:21:12.301
398,1775226072.315065,16:21:12.315
399,1775226072.3170738,16:21:12.317
400,1775226072.331081,16:21:12.331
401,1775226072.3342779,16:21:12.334
402,1775226072.3517423,16:21:12.351
403,1775226072.357267,16:21:12.357
404,1775226072.381263,16:21:12.381
405,1775226072.3952558,16:21:12.395
406,1775226072.4122949,16:21:12.412
407,1775226072.4142818,16:21:12.414
408,1775226072.4266136,16:21:12.426
409,1775226072.430055,16:21:12.430
410,1775226072.4460294,16:21:12.446
411,1775226072.4604387,16:21:12.460
412,1775226072.4704704,16:21:12.470
413,1775226072.4774392,16:21:12.477
414,1775226072.4919639,16:21:12.491
415,1775226072.496031,16:21:12.496
416,1775226072.5083735,16:21:12.508
417,1775226072.5113792,16:21:12.511
418,1775226072.524005,16:21:12.524
419,1775226072.5279684,16:21:12.527
420,1775226072.5404127,16:21:12.540
421,1775226072.5634038,16:21:12.563
422,1775226072.5808892,16:21:12.580
423,1775226072.5849457,16:21:12.584
424,1775226072.5889044,16:21:12.588
425,1775226072.6046093,16:21:12.604
426,1775226072.6082883,16:21:12.608
427,1775226072.6207051,16:21:12.620
428,1775226072.6236975,16:21:12.623
429,1775226072.6368902,16:21:12.636
430,1775226072.6399019,16:21:12.639
431,1775226072.6524646,16:21:12.652
432,1775226072.655518,16:21:12.655
433,1775226072.6747863,16:21:12.674
434,1775226072.691788,16:21:12.691
435,1775226072.699167,16:21:12.699
436,1775226072.7031727,16:21:12.703
437,1775226072.7154899,16:21:12.715
438,1775226072.7194886,16:21:12.719
439,1775226072.7322237,16:21:12.732
440,1775226072.736231,16:21:12.736
441,1775226072.748467,16:21:12.748
442,1775226072.7524729,16:21:12.752
443,1775226072.7656684,16:21:12.765
444,1775226072.7696722,16:21:12.769
445,1775226072.7982037,16:21:12.798
446,1775226072.8122647,16:21:12.812
447,1775226072.8291953,16:21:12.829
448,1775226072.832185,16:21:12.832
449,1775226072.8456645,16:21:12.845
450,1775226072.848681,16:21:12.848
451,1775226072.859435,16:21:12.859
452,1775226072.8634768,16:21:12.863
453,1775226072.8775866,16:21:12.877
454,1775226072.914594,16:21:12.914
455,1775226072.9236157,16:21:12.923
456,1775226072.927621,16:21:12.927
457,1775226072.9407248,16:21:12.940
458,1775226072.9561813,16:21:12.956
459,1775226072.96012,16:21:12.960
460,1775226072.9726355,16:21:12.972
461,1775226072.975955,16:21:12.975
462,1775226072.9883664,16:21:12.988
463,1775226072.9913542,16:21:12.991
464,1775226073.016383,16:21:13.016
465,1775226073.022354,16:21:13.022
466,1775226073.0263364,16:21:13.026
467,1775226073.0370164,16:21:13.037
468,1775226073.0410564,16:21:13.041
469,1775226073.0520265,16:21:13.052
470,1775226073.0560129,16:21:13.056
471,1775226073.067966,16:21:13.067
472,1775226073.084079,16:21:13.084
473,1775226073.08808,16:21:13.088
474,1775226073.1071045,16:21:13.107
475,1775226073.1245947,16:21:13.124
476,1775226073.1316097,16:21:13.131
477,1775226073.1356156,16:21:13.135
478,1775226073.147725,16:21:13.147
479,1775226073.1517503,16:21:13.151
480,1775226073.1640463,16:21:13.164
481,1775226073.1671073,16:21:13.167
482,1775226073.1790476,16:21:13.179
483,1775226073.1830423,16:21:13.183
484,1775226073.1968157,16:21:13.196
485,1775226073.2008083,16:21:13.200
486,1775226073.2233799,16:21:13.223
487,1775226073.2341895,16:21:13.234
488,1775226073.2441866,16:21:13.244
489,1775226073.2472239,16:21:13.247
490,1775226073.2612543,16:21:13.261
491,1775226073.2642932,16:21:13.264
492,1775226073.2762985,16:21:13.276
493,1775226073.2796814,16:21:13.279
494,1775226073.291723,16:21:13.291
495,1775226073.2958634,16:21:13.295
496,1775226073.3080318,16:21:13.308
497,1775226073.3125863,16:21:13.312
498,1775226073.327546,16:21:13.327
499,1775226073.346076,16:21:13.346
500,1775226073.3558936,16:21:13.355
501,1775226073.3599424,16:21:13.359
502,1775226073.371929,16:21:13.371
503,1775226073.3759322,16:21:13.375
504,1775226073.389118,16:21:13.389
505,1775226073.391107,16:21:13.391
506,1775226073.4046538,16:21:13.404
507,1775226073.4087067,16:21:13.408
508,1775226073.423846,16:21:13.423
509,1775226073.4538949,16:21:13.453
510,1775226073.4578407,16:21:13.457
511,1775226073.46859,16:21:13.468
512,1775226073.471626,16:21:13.471
513,1775226073.4846623,16:21:13.484
514,1775226073.500864,16:21:13.500
515,1775226073.5048578,16:21:13.504
516,1775226073.5156767,16:21:13.515
517,1775226073.5189502,16:21:13.518
518,1775226073.533437,16:21:13.533
519,1775226073.546629,16:21:13.546
520,1775226073.565672,16:21:13.565
521,1775226073.5806096,16:21:13.580
522,1775226073.584659,16:21:13.584
523,1775226073.5974674,16:21:13.597
524,1775226073.602459,16:21:13.602
525,1775226073.6128335,16:21:13.612
526,1775226073.6286676,16:21:13.628
527,1775226073.6316562,16:21:13.631
528,1775226073.6453836,16:21:13.645
529,1775226073.648398,16:21:13.648
530,1775226073.6664443,16:21:13.666
531,1775226073.6764045,16:21:13.676
532,1775226073.691842,16:21:13.691
533,1775226073.6958857,16:21:13.695
534,1775226073.7078986,16:21:13.707
535,1775226073.7109091,16:21:13.710
536,1775226073.7242677,16:21:13.724
537,1775226073.728269,16:21:13.728
538,1775226073.7405841,16:21:13.740
539,1775226073.7565567,16:21:13.756
540,1775226073.7840312,16:21:13.784
541,1775226073.7904842,16:21:13.790
542,1775226073.7934415,16:21:13.793
543,1775226073.8046472,16:21:13.804
544,1775226073.8077145,16:21:13.807
545,1775226073.8209088,16:21:13.820
546,1775226073.823955,16:21:13.823
547,1775226073.8368766,16:21:13.836
548,1775226073.839849,16:21:13.839
549,1775226073.8528209,16:21:13.852
550,1775226073.856839,16:21:13.856
551,1775226073.8687859,16:21:13.868
552,1775226073.895103,16:21:13.895
553,1775226073.8991184,16:21:13.899
554,1775226073.9227374,16:21:13.922
555,1775226073.9256985,16:21:13.925
556,1775226073.9314716,16:21:13.931
557,1775226073.933415,16:21:13.933
558,1775226073.948484,16:21:13.948
559,1775226073.9515266,16:21:13.951
560,1775226073.9646163,16:21:13.964
561,1775226073.967662,16:21:13.967
562,1775226073.9848437,16:21:13.984
563,1775226074.0082526,16:21:14.008
564,1775226074.0127785,16:21:14.012
565,1775226074.0289772,16:21:14.028
566,1775226074.0329938,16:21:14.032
567,1775226074.0444474,16:21:14.044
568,1775226074.0485075,16:21:14.048
569,1775226074.0604432,16:21:14.060
570,1775226074.0634363,16:21:14.063
571,1775226074.0773933,16:21:14.077
572,1775226074.0813591,16:21:14.081
573,1775226074.0933597,16:21:14.093
574,1775226074.1146636,16:21:14.114
575,1775226074.1316109,16:21:14.131
576,1775226074.1478605,16:21:14.147
577,1775226074.1562688,16:21:14.156
578,1775226074.1722677,16:21:14.172
579,1775226074.1749153,16:21:14.174
580,1775226074.1902795,16:21:14.190
581,1775226074.194776,16:21:14.194
582,1775226074.2146463,16:21:14.214
583,1775226074.2229905,16:21:14.222
584,1775226074.2367299,16:21:14.236
585,1775226074.2407687,16:21:14.240
586,1775226074.2537203,16:21:14.253
587,1775226074.2577107,16:21:14.257
588,1775226074.2695742,16:21:14.269
589,1775226074.2726188,16:21:14.272
590,1775226074.2842765,16:21:14.284
591,1775226074.3012254,16:21:14.301
592,1775226074.3062341,16:21:14.306
593,1775226074.3352559,16:21:14.335
594,1775226074.3482418,16:21:14.348
595,1775226074.3512821,16:21:14.351
596,1775226074.3643458,16:21:14.364
597,1775226074.3674068,16:21:14.367
598,1775226074.3797634,16:21:14.379
599,1775226074.3838086,16:21:14.383
600,1775226074.397743,16:21:14.397
601,1775226074.4008083,16:21:14.400
602,1775226074.4147253,16:21:14.414
603,1775226074.4311452,16:21:14.431
604,1775226074.4471474,16:21:14.447
605,1775226074.4771554,16:21:14.477
606,1775226074.4862072,16:21:14.486
607,1775226074.4921622,16:21:14.492
608,1775226074.4961603,16:21:14.496
609,1775226074.5075572,16:21:14.507
610,1775226074.5116088,16:21:14.511
611,1775226074.524659,16:21:14.524
612,1775226074.539663,16:21:14.539
613,1775226074.5596848,16:21:14.559
614,1775226074.586468,16:21:14.586
615,1775226074.599599,16:21:14.599
616,1775226074.6045594,16:21:14.604
617,1775226074.6075957,16:21:14.607
618,1775226074.6205122,16:21:14.620
619,1775226074.6235023,16:21:14.623
620,1775226074.6425014,16:21:14.642
621,1775226074.6575017,16:21:14.657
622,1775226074.6675527,16:21:14.667
623,1775226074.6705475,16:21:14.670
624,1775226074.684167,16:21:14.684
625,1775226074.7003365,16:21:14.700
626,1775226074.7043748,16:21:14.704
627,1775226074.7157962,16:21:14.715
628,1775226074.7198405,16:21:14.719
629,1775226074.7328012,16:21:14.732
630,1775226074.736844,16:21:14.736
631,1775226074.756193,16:21:14.756
632,1775226074.7761426,16:21:14.776
633,1775226074.7811491,16:21:14.781
634,1775226074.8041458,16:21:14.804
635,1775226074.8114514,16:21:14.811
636,1775226074.8273995,16:21:14.827
637,1775226074.8306146,16:21:14.830
638,1775226074.8428931,16:21:14.842
639,1775226074.8457193,16:21:14.845
640,1775226074.859721,16:21:14.859
641,1775226074.8726745,16:21:14.872
642,1775226074.8780682,16:21:14.878
643,1775226074.8924015,16:21:14.892
644,1775226074.8954508,16:21:14.895
645,1775226074.9080167,16:21:14.908
646,1775226074.9130127,16:21:14.913
647,1775226074.9240088,16:21:14.924
648,1775226074.9270132,16:21:14.927
649,1775226074.9404056,16:21:14.940
650,1775226074.9434195,16:21:14.943
651,1775226074.9557238,16:21:14.955
652,1775226074.9767146,16:21:14.976
653,1775226074.997252,16:21:14.997
654,1775226075.0317066,16:21:15.031
655,1775226075.039906,16:21:15.039
656,1775226075.051897,16:21:15.051
657,1775226075.054897,16:21:15.054
658,1775226075.0891776,16:21:15.089
659,1775226075.094282,16:21:15.094
660,1775226075.1214266,16:21:15.121
661,1775226075.1312065,16:21:15.131
662,1775226075.1342168,16:21:15.134
663,1775226075.146705,16:21:15.146
664,1775226075.1497624,16:21:15.149
665,1775226075.163699,16:21:15.163
666,1775226075.1696558,16:21:15.169
667,1775226075.1846473,16:21:15.184
668,1775226075.2063076,16:21:15.206
669,1775226075.212349,16:21:15.212
670,1775226075.2149792,16:21:15.214
671,1775226075.2276566,16:21:15.227
672,1775226075.2450812,16:21:15.245
673,1775226075.2481015,16:21:15.248
674,1775226075.2603545,16:21:15.260
675,1775226075.264352,16:21:15.264
676,1775226075.2783484,16:21:15.278
677,1775226075.2833607,16:21:15.283
678,1775226075.312921,16:21:15.312
679,1775226075.3324494,16:21:15.332
680,1775226075.344452,16:21:15.344
681,1775226075.3556783,16:21:15.355
682,1775226075.371213,16:21:15.371
683,1775226075.375259,16:21:15.375
684,1775226075.3886826,16:21:15.388
685,1775226075.3916707,16:21:15.391
686,1775226075.4202716,16:21:15.420
687,1775226075.4262714,16:21:15.426
688,1775226075.4522855,16:21:15.452
689,1775226075.46373,16:21:15.463
690,1775226075.467731,16:21:15.467
691,1775226075.470734,16:21:15.470
692,1775226075.4837768,16:21:15.483
693,1775226075.4994957,16:21:15.499
694,1775226075.5025172,16:21:15.502
695,1775226075.5211346,16:21:15.521
696,1775226075.5310922,16:21:15.531
697,1775226075.5330846,16:21:15.533
698,1775226075.5537686,16:21:15.553
699,1775226075.5617769,16:21:15.561
700,1775226075.564775,16:21:15.564
701,1775226075.567816,16:21:15.567
702,1775226075.5797515,16:21:15.579
703,1775226075.5817344,16:21:15.581
704,1775226075.595553,16:21:15.595
705,1775226075.599548,16:21:15.599
706,1775226075.6192198,16:21:15.619
707,1775226075.6381977,16:21:15.638
708,1775226075.644198,16:21:15.644
709,1775226075.6462154,16:21:15.646
710,1775226075.6595142,16:21:15.659
711,1775226075.6629698,16:21:15.662
712,1775226075.6757946,16:21:15.675
713,1775226075.678912,16:21:15.678
714,1775226075.6924243,16:21:15.692
715,1775226075.695415,16:21:15.695
716,1775226075.7084653,16:21:15.708
717,1775226075.7125075,16:21:15.712
718,1775226075.7300904,16:21:15.730
719,1775226075.7505667,16:21:15.750
720,1775226075.755518,16:21:15.755
721,1775226075.7720795,16:21:15.772
722,1775226075.7765214,16:21:15.776
723,1775226075.7898765,16:21:15.789
724,1775226075.7938657,16:21:15.793
725,1775226075.8049362,16:21:15.804
726,1775226075.8079257,16:21:15.807
727,1775226075.8228378,16:21:15.822
728,1775226075.847149,16:21:15.847
729,1775226075.8501635,16:21:15.850
730,1775226075.8541586,16:21:15.854
731,1775226075.85816,16:21:15.858
732,1775226075.86772,16:21:15.867
733,1775226075.8706691,16:21:15.870
734,1775226075.884029,16:21:15.884
735,1775226075.8879788,16:21:15.887
736,1775226075.9000278,16:21:15.900
737,1775226075.9163392,16:21:15.916
738,1775226075.9202867,16:21:15.920
739,1775226075.934561,16:21:15.934
740,1775226075.9395368,16:21:15.939
741,1775226075.9744928,16:21:15.974
742,1775226075.9805028,16:21:15.980
