Frame_Index,System_Time_s,Human_Readable
0,1775226416.1054714,16:26:56.105
1,1775226416.12042,16:26:56.120
2,1775226416.1344347,16:26:56.134
3,1775226416.1499138,16:26:56.149
4,1775226416.1529095,16:26:56.152
5,1775226416.1647058,16:26:56.164
6,1775226416.1677258,16:26:56.167
7,1775226416.1823752,16:26:56.182
8,1775226416.1974187,16:26:56.197
9,1775226416.217392,16:26:56.217
10,1775226416.2334437,16:26:56.233
11,1775226416.2510858,16:26:56.251
12,1775226416.2605,16:26:56.260
13,1775226416.2635317,16:26:56.263
14,1775226416.2765486,16:26:56.276
15,1775226416.279581,16:26:56.279
16,1775226416.3187459,16:26:56.318
17,1775226416.3237514,16:26:56.323
18,1775226416.3257484,16:26:56.325
19,1775226416.339967,16:26:56.339
20,1775226416.3419795,16:26:56.341
21,1775226416.3556101,16:26:56.355
22,1775226416.35766,16:26:56.357
23,1775226416.3727336,16:26:56.372
24,1775226416.3871813,16:26:56.387
25,1775226416.390222,16:26:56.390
26,1775226416.4044652,16:26:56.404
27,1775226416.4074526,16:26:56.407
28,1775226416.426097,16:26:56.426
29,1775226416.4360952,16:26:56.436
30,1775226416.4400902,16:26:56.440
31,1775226416.4514627,16:26:56.451
32,1775226416.4743009,16:26:56.474
33,1775226416.4852052,16:26:56.485
34,1775226416.488245,16:26:56.488
35,1775226416.4992058,16:26:56.499
36,1775226416.5031967,16:26:56.503
37,1775226416.5234838,16:26:56.523
38,1775226416.539875,16:26:56.539
39,1775226416.5478766,16:26:56.547
40,1775226416.550882,16:26:56.550
41,1775226416.563029,16:26:56.563
42,1775226416.5660722,16:26:56.566
43,1775226416.579985,16:26:56.579
44,1775226416.5829794,16:26:56.582
45,1775226416.596263,16:26:56.596
46,1775226416.599309,16:26:56.599
47,1775226416.6117005,16:26:56.611
48,1775226416.6147275,16:26:56.614
49,1775226416.6330454,16:26:56.633
50,1775226416.6510093,16:26:56.651
51,1775226416.6605067,16:26:56.660
52,1775226416.6635807,16:26:56.663
53,1775226416.6770976,16:26:56.677
54,1775226416.6801336,16:26:56.680
55,1775226416.692398,16:26:56.692
56,1775226416.695615,16:26:56.695
57,1775226416.7078888,16:26:56.707
58,1775226416.7112668,16:26:56.711
59,1775226416.7233846,16:26:56.723
60,1775226416.7274444,16:26:56.727
61,1775226416.7455308,16:26:56.745
62,1775226416.7625997,16:26:56.762
63,1775226416.7717965,16:26:56.771
64,1775226416.7763567,16:26:56.776
65,1775226416.7879949,16:26:56.787
66,1775226416.8039567,16:26:56.803
67,1775226416.806997,16:26:56.806
68,1775226416.820298,16:26:56.820
69,1775226416.8243132,16:26:56.824
70,1775226416.839707,16:26:56.839
71,1775226416.862153,16:26:56.862
72,1775226416.8751729,16:26:56.875
73,1775226416.900102,16:26:56.900
74,1775226416.908574,16:26:56.908
75,1775226416.914453,16:26:56.914
76,1775226416.9305124,16:26:56.930
77,1775226416.9325166,16:26:56.932
78,1775226416.947385,16:26:56.947
79,1775226416.9681652,16:26:56.968
80,1775226416.9788918,16:26:56.978
81,1775226416.9804406,16:26:56.980
82,1775226416.9945993,16:26:56.994
83,1775226416.996614,16:26:56.996
84,1775226417.0102315,16:26:57.010
85,1775226417.0125027,16:26:57.012
86,1775226417.0264275,16:26:57.026
87,1775226417.029412,16:26:57.029
88,1775226417.042313,16:26:57.042
89,1775226417.0584905,16:26:57.058
90,1775226417.0790741,16:26:57.079
91,1775226417.081525,16:26:57.081
92,1775226417.0910354,16:26:57.091
93,1775226417.093054,16:26:57.093
94,1775226417.1076736,16:26:57.107
95,1775226417.1096249,16:26:57.109
96,1775226417.12321,16:26:57.123
