Frame_Index,System_Time_s,Human_Readable
108,1775226251.4491997,16:24:11.449
109,1775226251.4648845,16:24:11.464
110,1775226251.4886534,16:24:11.488
111,1775226251.5119836,16:24:11.511
112,1775226251.514987,16:24:11.514
113,1775226251.5274637,16:24:11.527
114,1775226251.5304773,16:24:11.530
115,1775226251.5426545,16:24:11.542
116,1775226251.5456707,16:24:11.545
117,1775226251.5604331,16:24:11.560
118,1775226251.5634494,16:24:11.563
119,1775226251.5755835,16:24:11.575
120,1775226251.5880246,16:24:11.588
121,1775226251.6041646,16:24:11.604
122,1775226251.6081526,16:24:11.608
123,1775226251.6233568,16:24:11.623
124,1775226251.6273794,16:24:11.627
125,1775226251.6389413,16:24:11.638
126,1775226251.642457,16:24:11.642
127,1775226251.6561055,16:24:11.656
128,1775226251.659103,16:24:11.659
129,1775226251.6712947,16:24:11.671
130,1775226251.675241,16:24:11.675
131,1775226251.6888683,16:24:11.688
132,1775226251.7109964,16:24:11.710
133,1775226251.7194152,16:24:11.719
134,1775226251.7353206,16:24:11.735
135,1775226251.7383373,16:24:11.738
136,1775226251.7515852,16:24:11.751
137,1775226251.754696,16:24:11.754
138,1775226251.766654,16:24:11.766
139,1775226251.7707076,16:24:11.770
140,1775226251.7826562,16:24:11.782
141,1775226251.7869394,16:24:11.786
142,1775226251.8059452,16:24:11.805
143,1775226251.8199432,16:24:11.819
144,1775226251.830316,16:24:11.830
145,1775226251.833706,16:24:11.833
146,1775226251.847503,16:24:11.847
147,1775226251.8504982,16:24:11.850
148,1775226251.862952,16:24:11.862
149,1775226251.8798008,16:24:11.879
150,1775226251.8828607,16:24:11.882
151,1775226251.8952982,16:24:11.895
152,1775226251.898346,16:24:11.898
153,1775226251.9332879,16:24:11.933
154,1775226251.9384234,16:24:11.938
155,1775226251.9427905,16:24:11.942
156,1775226251.9468505,16:24:11.946
157,1775226251.959729,16:24:11.959
158,1775226251.964226,16:24:11.964
159,1775226251.9750113,16:24:11.975
160,1775226251.978965,16:24:11.978
161,1775226251.9908342,16:24:11.990
162,1775226252.0069933,16:24:12.006
163,1775226252.010585,16:24:12.010
164,1775226252.023247,16:24:12.023
165,1775226252.0362425,16:24:12.036
166,1775226252.0393052,16:24:12.039
167,1775226252.0423603,16:24:12.042
168,1775226252.0556817,16:24:12.055
169,1775226252.0586672,16:24:12.058
170,1775226252.0710726,16:24:12.071
171,1775226252.075094,16:24:12.075
172,1775226252.0872512,16:24:12.087
173,1775226252.091297,16:24:12.091
174,1775226252.104807,16:24:12.104
175,1775226252.1078293,16:24:12.107
176,1775226252.1209102,16:24:12.120
177,1775226252.1485384,16:24:12.148
178,1775226252.1559978,16:24:12.155
179,1775226252.1665049,16:24:12.166
180,1775226252.170586,16:24:12.170
181,1775226252.182814,16:24:12.182
182,1775226252.1868136,16:24:12.186
183,1775226252.2001293,16:24:12.200
184,1775226252.203131,16:24:12.203
185,1775226252.215066,16:24:12.215
186,1775226252.219222,16:24:12.219
187,1775226252.2323835,16:24:12.232
188,1775226252.260469,16:24:12.260
189,1775226252.2644596,16:24:12.264
190,1775226252.279632,16:24:12.279
191,1775226252.282679,16:24:12.282
192,1775226252.295725,16:24:12.295
193,1775226252.2987666,16:24:12.298
194,1775226252.3123596,16:24:12.312
195,1775226252.3152816,16:24:12.315
196,1775226252.3276038,16:24:12.327
197,1775226252.3305857,16:24:12.330
198,1775226252.3435314,16:24:12.343
199,1775226252.3626094,16:24:12.362
200,1775226252.3717492,16:24:12.371
201,1775226252.3757656,16:24:12.375
202,1775226252.3791306,16:24:12.379
203,1775226252.3921626,16:24:12.392
204,1775226252.4073894,16:24:12.407
205,1775226252.4113722,16:24:12.411
206,1775226252.4234982,16:24:12.423
207,1775226252.4279842,16:24:12.427
208,1775226252.43915,16:24:12.439
209,1775226252.442158,16:24:12.442
210,1775226252.460998,16:24:12.460
211,1775226252.4774492,16:24:12.477
212,1775226252.4876046,16:24:12.487
213,1775226252.490655,16:24:12.490
214,1775226252.5039773,16:24:12.503
215,1775226252.5080137,16:24:12.508
216,1775226252.5201283,16:24:12.520
217,1775226252.5352588,16:24:12.535
218,1775226252.5392797,16:24:12.539
219,1775226252.551311,16:24:12.551
220,1775226252.554935,16:24:12.554
221,1775226252.5702012,16:24:12.570
222,1775226252.5782597,16:24:12.578
223,1775226252.5881991,16:24:12.588
224,1775226252.5995264,16:24:12.599
225,1775226252.6024814,16:24:12.602
226,1775226252.6155,16:24:12.615
227,1775226252.6195526,16:24:12.619
228,1775226252.6314685,16:24:12.631
229,1775226252.6344588,16:24:12.634
230,1775226252.647573,16:24:12.647
231,1775226252.6505175,16:24:12.650
232,1775226252.6635165,16:24:12.663
233,1775226252.6836786,16:24:12.683
234,1775226252.7010937,16:24:12.701
235,1775226252.7110245,16:24:12.711
236,1775226252.7150617,16:24:12.715
237,1775226252.7280276,16:24:12.728
238,1775226252.731068,16:24:12.731
239,1775226252.7437494,16:24:12.743
240,1775226252.746767,16:24:12.746
241,1775226252.7625322,16:24:12.762
242,1775226252.7655878,16:24:12.765
243,1775226252.7782264,16:24:12.778
244,1775226252.7822104,16:24:12.782
245,1775226252.8056107,16:24:12.805
246,1775226252.8086193,16:24:12.808
247,1775226252.8227785,16:24:12.822
248,1775226252.8258193,16:24:12.825
249,1775226252.8400483,16:24:12.840
250,1775226252.8440945,16:24:12.844
251,1775226252.8548064,16:24:12.854
252,1775226252.8796446,16:24:12.879
253,1775226252.8886378,16:24:12.888
254,1775226252.918474,16:24:12.918
255,1775226252.9239936,16:24:12.923
256,1775226252.9363334,16:24:12.936
257,1775226252.9516747,16:24:12.951
258,1775226252.9551728,16:24:12.955
259,1775226252.9682717,16:24:12.968
260,1775226252.971252,16:24:12.971
261,1775226252.9832392,16:24:12.983
262,1775226252.9872794,16:24:12.987
263,1775226253.0015001,16:24:13.001
264,1775226253.0229778,16:24:13.022
265,1775226253.03006,16:24:13.030
