Frame_Index,System_Time_s,Human_Readable
430,1775225862.914029,16:17:42.914
431,1775225862.9189832,16:17:42.918
432,1775225862.9507596,16:17:42.950
433,1775225862.9537833,16:17:42.953
434,1775225862.962869,16:17:42.962
435,1775225862.990246,16:17:42.990
436,1775225862.9953814,16:17:42.995
437,1775225863.0100157,16:17:43.010
438,1775225863.0145254,16:17:43.014
439,1775225863.0263586,16:17:43.026
440,1775225863.0483544,16:17:43.048
441,1775225863.0593503,16:17:43.059
442,1775225863.073828,16:17:43.073
443,1775225863.0897477,16:17:43.089
444,1775225863.0927503,16:17:43.092
445,1775225863.1057396,16:17:43.105
446,1775225863.109369,16:17:43.109
447,1775225863.1229312,16:17:43.122
448,1775225863.1259222,16:17:43.125
449,1775225863.1401453,16:17:43.140
450,1775225863.1607378,16:17:43.160
451,1775225863.1707525,16:17:43.170
452,1775225863.1858177,16:17:43.185
453,1775225863.188856,16:17:43.188
454,1775225863.201518,16:17:43.201
455,1775225863.218773,16:17:43.218
456,1775225863.2218146,16:17:43.221
457,1775225863.2334297,16:17:43.233
458,1775225863.2374754,16:17:43.237
459,1775225863.2512147,16:17:43.251
460,1775225863.2825074,16:17:43.282
461,1775225863.2864668,16:17:43.286
462,1775225863.2980065,16:17:43.298
463,1775225863.302005,16:17:43.302
464,1775225863.3139684,16:17:43.313
465,1775225863.3169641,16:17:43.316
466,1775225863.3304753,16:17:43.330
467,1775225863.3464315,16:17:43.346
468,1775225863.3504841,16:17:43.350
469,1775225863.3694346,16:17:43.369
470,1775225863.3864315,16:17:43.386
471,1775225863.3941836,16:17:43.394
472,1775225863.3972132,16:17:43.397
473,1775225863.4097567,16:17:43.409
474,1775225863.4136977,16:17:43.413
475,1775225863.4256053,16:17:43.425
476,1775225863.4285994,16:17:43.428
477,1775225863.4421854,16:17:43.442
478,1775225863.4461813,16:17:43.446
479,1775225863.4572802,16:17:43.457
480,1775225863.4612963,16:17:43.461
481,1775225863.4795635,16:17:43.479
482,1775225863.4968314,16:17:43.496
483,1775225863.504829,16:17:43.504
484,1775225863.5077949,16:17:43.507
485,1775225863.5204153,16:17:43.520
486,1775225863.5235384,16:17:43.523
487,1775225863.5365934,16:17:43.536
488,1775225863.538593,16:17:43.538
489,1775225863.5528388,16:17:43.552
490,1775225863.5558646,16:17:43.555
491,1775225863.5699532,16:17:43.569
492,1775225863.5769382,16:17:43.576
493,1775225863.5909672,16:17:43.590
494,1775225863.6070259,16:17:43.607
495,1775225863.617507,16:17:43.617
496,1775225863.621565,16:17:43.621
497,1775225863.6347415,16:17:43.634
498,1775225863.6380959,16:17:43.638
499,1775225863.6507099,16:17:43.650
500,1775225863.6547077,16:17:43.654
501,1775225863.665769,16:17:43.665
502,1775225863.6697092,16:17:43.669
503,1775225863.6817572,16:17:43.681
504,1775225863.6867085,16:17:43.686
505,1775225863.7017472,16:17:43.701
506,1775225863.7234578,16:17:43.723
507,1775225863.7390065,16:17:43.739
508,1775225863.757035,16:17:43.757
509,1775225863.7629778,16:17:43.762
510,1775225863.7660072,16:17:43.766
511,1775225863.7774372,16:17:43.777
512,1775225863.7818177,16:17:43.781
513,1775225863.7954214,16:17:43.795
514,1775225863.8153648,16:17:43.815
515,1775225863.8263834,16:17:43.826
516,1775225863.8423595,16:17:43.842
517,1775225863.8453598,16:17:43.845
518,1775225863.8583584,16:17:43.858
519,1775225863.8614216,16:17:43.861
520,1775225863.8735578,16:17:43.873
521,1775225863.8896728,16:17:43.889
522,1775225863.8927135,16:17:43.892
523,1775225863.90611,16:17:43.906
524,1775225863.9097154,16:17:43.909
525,1775225863.9292123,16:17:43.929
526,1775225863.938522,16:17:43.938
527,1775225863.9425664,16:17:43.942
528,1775225863.954076,16:17:43.954
529,1775225863.957118,16:17:43.957
530,1775225863.970298,16:17:43.970
531,1775225863.9732895,16:17:43.973
532,1775225863.9853845,16:17:43.985
533,1775225863.9884248,16:17:43.988
534,1775225864.0019028,16:17:44.001
535,1775225864.0174737,16:17:44.017
536,1775225864.037025,16:17:44.037
537,1775225864.0459704,16:17:44.045
538,1775225864.051202,16:17:44.051
539,1775225864.0662093,16:17:44.066
540,1775225864.0691428,16:17:44.069
541,1775225864.0816956,16:17:44.081
542,1775225864.085686,16:17:44.085
543,1775225864.0978537,16:17:44.097
544,1775225864.100801,16:17:44.100
545,1775225864.1132114,16:17:44.113
546,1775225864.1162555,16:17:44.116
547,1775225864.136871,16:17:44.136
548,1775225864.154879,16:17:44.154
549,1775225864.160881,16:17:44.160
550,1775225864.1649208,16:17:44.164
551,1775225864.177271,16:17:44.177
552,1775225864.1802826,16:17:44.180
553,1775225864.193397,16:17:44.193
554,1775225864.1964173,16:17:44.196
555,1775225864.2085557,16:17:44.208
556,1775225864.212209,16:17:44.212
557,1775225864.2247274,16:17:44.224
558,1775225864.2279246,16:17:44.227
559,1775225864.246737,16:17:44.246
560,1775225864.2627368,16:17:44.262
561,1775225864.2730303,16:17:44.273
562,1775225864.2900455,16:17:44.290
563,1775225864.2930436,16:17:44.293
564,1775225864.3053632,16:17:44.305
565,1775225864.307357,16:17:44.307
566,1775225864.321164,16:17:44.321
567,1775225864.3241482,16:17:44.324
568,1775225864.3384373,16:17:44.338
569,1775225864.3424332,16:17:44.342
570,1775225864.365781,16:17:44.365
571,1775225864.3707976,16:17:44.370
572,1775225864.3864565,16:17:44.386
573,1775225864.3894882,16:17:44.389
574,1775225864.4029498,16:17:44.402
575,1775225864.4198296,16:17:44.419
576,1775225864.4228714,16:17:44.422
577,1775225864.4335184,16:17:44.433
578,1775225864.4375653,16:17:44.437
579,1775225864.45263,16:17:44.452
580,1775225864.465945,16:17:44.465
581,1775225864.4819777,16:17:44.481
582,1775225864.4859734,16:17:44.485
583,1775225864.4983447,16:17:44.498
584,1775225864.501333,16:17:44.501
585,1775225864.5147693,16:17:44.514
586,1775225864.5177057,16:17:44.517
587,1775225864.5307176,16:17:44.530
588,1775225864.5347762,16:17:44.534
589,1775225864.5457184,16:17:44.545
590,1775225864.5616772,16:17:44.561
591,1775225864.5656762,16:17:44.565
592,1775225864.594292,16:17:44.594
593,1775225864.6089141,16:17:44.608
594,1775225864.61314,16:17:44.613
595,1775225864.625523,16:17:44.625
596,1775225864.628474,16:17:44.628
597,1775225864.6413858,16:17:44.641
598,1775225864.644394,16:17:44.644
599,1775225864.6576512,16:17:44.657
600,1775225864.6616476,16:17:44.661
601,1775225864.6809797,16:17:44.680
602,1775225864.699317,16:17:44.699
603,1775225864.7053246,16:17:44.705
604,1775225864.7083242,16:17:44.708
605,1775225864.7219243,16:17:44.721
606,1775225864.7249207,16:17:44.724
607,1775225864.7377715,16:17:44.737
608,1775225864.7408304,16:17:44.740
609,1775225864.7543547,16:17:44.754
610,1775225864.7573814,16:17:44.757
611,1775225864.7703779,16:17:44.770
612,1775225864.773522,16:17:44.773
613,1775225864.789972,16:17:44.789
614,1775225864.8058279,16:17:44.805
615,1775225864.8172083,16:17:44.817
616,1775225864.8333662,16:17:44.833
617,1775225864.8363712,16:17:44.836
618,1775225864.849195,16:17:44.849
619,1775225864.8532012,16:17:44.853
620,1775225864.8668764,16:17:44.866
621,1775225864.8698332,16:17:44.869
622,1775225864.8827138,16:17:44.882
623,1775225864.8877075,16:17:44.887
624,1775225864.9135919,16:17:44.913
625,1775225864.9228463,16:17:44.922
626,1775225864.9300382,16:17:44.930
627,1775225864.9330466,16:17:44.933
628,1775225864.945995,16:17:44.945
629,1775225864.9625998,16:17:44.962
630,1775225864.9655948,16:17:44.965
631,1775225864.9795482,16:17:44.979
632,1775225864.9831219,16:17:44.983
633,1775225864.9953797,16:17:44.995
634,1775225864.9985757,16:17:44.998
635,1775225865.0267951,16:17:45.026
636,1775225865.0297916,16:17:45.029
637,1775225865.0417507,16:17:45.041
638,1775225865.0457482,16:17:45.045
639,1775225865.057134,16:17:45.057
640,1775225865.060145,16:17:45.060
641,1775225865.0734935,16:17:45.073
642,1775225865.0897148,16:17:45.089
643,1775225865.0926583,16:17:45.092
644,1775225865.1071618,16:17:45.107
645,1775225865.1126862,16:17:45.112
646,1775225865.1307297,16:17:45.130
647,1775225865.1432636,16:17:45.143
648,1775225865.1623957,16:17:45.162
649,1775225865.1794639,16:17:45.179
650,1775225865.1847973,16:17:45.184
651,1775225865.187789,16:17:45.187
652,1775225865.2024992,16:17:45.202
653,1775225865.2054565,16:17:45.205
654,1775225865.2175827,16:17:45.217
655,1775225865.2347326,16:17:45.234
656,1775225865.2407885,16:17:45.240
