Frame_Index,System_Time_s,Human_Readable
0,1775226374.7615752,16:26:14.761
1,1775226374.7657354,16:26:14.765
2,1775226374.7796087,16:26:14.779
3,1775226374.7836514,16:26:14.783
4,1775226374.7952147,16:26:14.795
5,1775226374.799211,16:26:14.799
6,1775226374.813008,16:26:14.813
7,1775226374.8313134,16:26:14.831
8,1775226374.84335,16:26:14.843
9,1775226374.8463678,16:26:14.846
10,1775226374.8484197,16:26:14.848
11,1775226374.8598835,16:26:14.859
12,1775226374.8774028,16:26:14.877
13,1775226374.8804677,16:26:14.880
14,1775226374.8934789,16:26:14.893
15,1775226374.8964944,16:26:14.896
16,1775226374.9472692,16:26:14.947
17,1775226374.955265,16:26:14.955
18,1775226374.958251,16:26:14.958
19,1775226374.9722373,16:26:14.972
20,1775226374.9762356,16:26:14.976
21,1775226374.9883153,16:26:14.988
22,1775226375.0040274,16:26:15.004
23,1775226375.0070367,16:26:15.007
24,1775226375.020115,16:26:15.020
25,1775226375.0231118,16:26:15.023
26,1775226375.0481083,16:26:15.048
27,1775226375.0590641,16:26:15.059
28,1775226375.0677032,16:26:15.067
29,1775226375.071741,16:26:15.071
30,1775226375.0848858,16:26:15.084
31,1775226375.0878854,16:26:15.087
32,1775226375.099967,16:26:15.099
33,1775226375.1029768,16:26:15.102
34,1775226375.1155963,16:26:15.115
35,1775226375.1328523,16:26:15.132
36,1775226375.1378708,16:26:15.137
37,1775226375.1601956,16:26:15.160
38,1775226375.1714275,16:26:15.171
39,1775226375.1796582,16:26:15.179
40,1775226375.1836538,16:26:15.183
41,1775226375.195738,16:26:15.195
42,1775226375.1987338,16:26:15.198
43,1775226375.2121725,16:26:15.212
44,1775226375.216174,16:26:15.216
45,1775226375.2285845,16:26:15.228
46,1775226375.2336588,16:26:15.233
47,1775226375.247899,16:26:15.247
48,1775226375.2529342,16:26:15.252
49,1775226375.263738,16:26:15.263
50,1775226375.2853723,16:26:15.285
51,1775226375.2998986,16:26:15.299
52,1775226375.3159003,16:26:15.315
53,1775226375.3232746,16:26:15.323
54,1775226375.327334,16:26:15.327
55,1775226375.3397691,16:26:15.339
56,1775226375.34376,16:26:15.343
57,1775226375.3569698,16:26:15.356
58,1775226375.362041,16:26:15.362
59,1775226375.389017,16:26:15.389
60,1775226375.4043589,16:26:15.404
61,1775226375.407308,16:26:15.407
62,1775226375.4195874,16:26:15.419
63,1775226375.4235895,16:26:15.423
64,1775226375.4361029,16:26:15.436
65,1775226375.440186,16:26:15.440
66,1775226375.4517977,16:26:15.451
67,1775226375.4547925,16:26:15.454
68,1775226375.4688158,16:26:15.468
69,1775226375.4809124,16:26:15.480
70,1775226375.498591,16:26:15.498
71,1775226375.5015893,16:26:15.501
72,1775226375.515998,16:26:15.515
73,1775226375.5189419,16:26:15.518
74,1775226375.5322466,16:26:15.532
75,1775226375.5485497,16:26:15.548
76,1775226375.551562,16:26:15.551
77,1775226375.564098,16:26:15.564
78,1775226375.5983436,16:26:15.598
79,1775226375.6072912,16:26:15.607
80,1775226375.613324,16:26:15.613
81,1775226375.616342,16:26:15.616
82,1775226375.6278625,16:26:15.627
83,1775226375.6319127,16:26:15.631
84,1775226375.6443226,16:26:15.644
85,1775226375.6473737,16:26:15.647
86,1775226375.6605973,16:26:15.660
87,1775226375.676551,16:26:15.676
88,1775226375.679541,16:26:15.679
89,1775226375.6969693,16:26:15.696
90,1775226375.7149074,16:26:15.714
91,1775226375.7236545,16:26:15.723
92,1775226375.7286139,16:26:15.728
93,1775226375.7406108,16:26:15.740
94,1775226375.7446055,16:26:15.744
95,1775226375.7558753,16:26:15.755
96,1775226375.758892,16:26:15.758
97,1775226375.7707665,16:26:15.770
98,1775226375.7737865,16:26:15.773
99,1775226375.7867997,16:26:15.786
100,1775226375.8081686,16:26:15.808
101,1775226375.8181403,16:26:15.818
102,1775226375.8211715,16:26:15.821
103,1775226375.834986,16:26:15.834
104,1775226375.838336,16:26:15.838
105,1775226375.8518252,16:26:15.851
106,1775226375.8548813,16:26:15.854
107,1775226375.8684525,16:26:15.868
108,1775226375.8714762,16:26:15.871
109,1775226375.8850944,16:26:15.885
110,1775226375.8890877,16:26:15.889
111,1775226375.9015572,16:26:15.901
112,1775226375.9231453,16:26:15.923
113,1775226375.9316044,16:26:15.931
114,1775226375.9346073,16:26:15.934
115,1775226375.948699,16:26:15.948
116,1775226375.9507136,16:26:15.950
117,1775226375.964178,16:26:15.964
118,1775226375.9671776,16:26:15.967
119,1775226375.9797714,16:26:15.979
120,1775226375.9828434,16:26:15.982
121,1775226375.9957066,16:26:15.995
122,1775226375.9997654,16:26:15.999
123,1775226376.0124063,16:26:16.012
124,1775226376.024481,16:26:16.024
125,1775226376.0434327,16:26:16.043
126,1775226376.0474277,16:26:16.047
127,1775226376.0608788,16:26:16.060
128,1775226376.0759487,16:26:16.075
129,1775226376.0794272,16:26:16.079
130,1775226376.0913935,16:26:16.091
131,1775226376.095894,16:26:16.095
132,1775226376.1069114,16:26:16.106
133,1775226376.1099238,16:26:16.109
134,1775226376.1249201,16:26:16.124
135,1775226376.1455586,16:26:16.145
136,1775226376.1486216,16:26:16.148
137,1775226376.155418,16:26:16.155
138,1775226376.1584117,16:26:16.158
139,1775226376.172297,16:26:16.172
140,1775226376.1762528,16:26:16.176
141,1775226376.188157,16:26:16.188
142,1775226376.1910899,16:26:16.191
143,1775226376.2041147,16:26:16.204
144,1775226376.2206593,16:26:16.220
145,1775226376.2237043,16:26:16.223
146,1775226376.2416842,16:26:16.241
147,1775226376.2596586,16:26:16.259
148,1775226376.267366,16:26:16.267
149,1775226376.270383,16:26:16.270
150,1775226376.2827451,16:26:16.282
151,1775226376.2858086,16:26:16.285
152,1775226376.2997491,16:26:16.299
153,1775226376.3017929,16:26:16.301
154,1775226376.31547,16:26:16.315
155,1775226376.3174818,16:26:16.317
156,1775226376.332318,16:26:16.332
157,1775226376.3601623,16:26:16.360
158,1775226376.3706977,16:26:16.370
159,1775226376.380023,16:26:16.380
160,1775226376.3830929,16:26:16.383
161,1775226376.3968053,16:26:16.396
162,1775226376.3998654,16:26:16.399
163,1775226376.4130957,16:26:16.413
164,1775226376.4160836,16:26:16.416
165,1775226376.4285097,16:26:16.428
166,1775226376.4314978,16:26:16.431
167,1775226376.4450276,16:26:16.445
168,1775226376.448975,16:26:16.448
169,1775226376.463967,16:26:16.463
170,1775226376.4809024,16:26:16.480
171,1775226376.491743,16:26:16.491
172,1775226376.4962614,16:26:16.496
173,1775226376.5079353,16:26:16.507
174,1775226376.5119302,16:26:16.511
175,1775226376.5236475,16:26:16.523
176,1775226376.5276375,16:26:16.527
177,1775226376.5413363,16:26:16.541
178,1775226376.5447378,16:26:16.544
179,1775226376.556541,16:26:16.556
180,1775226376.5627584,16:26:16.562
181,1775226376.5899599,16:26:16.589
182,1775226376.594926,16:26:16.594
183,1775226376.604869,16:26:16.604
184,1775226376.6207352,16:26:16.620
185,1775226376.6237748,16:26:16.623
186,1775226376.6371646,16:26:16.637
187,1775226376.6401517,16:26:16.640
188,1775226376.6525707,16:26:16.652
189,1775226376.6556108,16:26:16.655
190,1775226376.6694157,16:26:16.669
191,1775226376.686553,16:26:16.686
192,1775226376.6957033,16:26:16.695
193,1775226376.7012892,16:26:16.701
194,1775226376.704349,16:26:16.704
195,1775226376.715482,16:26:16.715
196,1775226376.7174966,16:26:16.717
197,1775226376.7312787,16:26:16.731
198,1775226376.7471745,16:26:16.747
199,1775226376.7488346,16:26:16.748
200,1775226376.7626026,16:26:16.762
201,1775226376.765667,16:26:16.765
202,1775226376.7837293,16:26:16.783
203,1775226376.7993321,16:26:16.799
204,1775226376.8115003,16:26:16.811
205,1775226376.8145418,16:26:16.814
206,1775226376.8282487,16:26:16.828
207,1775226376.8312495,16:26:16.831
208,1775226376.8449166,16:26:16.844
209,1775226376.8483174,16:26:16.848
210,1775226376.8606641,16:26:16.860
211,1775226376.8636477,16:26:16.863
212,1775226376.876214,16:26:16.876
213,1775226376.8920188,16:26:16.892
214,1775226376.8974822,16:26:16.897
215,1775226376.9155433,16:26:16.915
216,1775226376.9327385,16:26:16.932
217,1775226376.9526737,16:26:16.952
218,1775226376.9566588,16:26:16.956
219,1775226376.9606693,16:26:16.960
220,1775226376.9728365,16:26:16.972
221,1775226376.9778419,16:26:16.977
222,1775226376.9879851,16:26:16.987
223,1775226376.993148,16:26:16.993
224,1775226377.0067465,16:26:17.006
225,1775226377.022122,16:26:17.022
226,1775226377.0367756,16:26:17.036
227,1775226377.0407674,16:26:17.040
228,1775226377.0529473,16:26:17.052
229,1775226377.0559633,16:26:17.055
230,1775226377.07056,16:26:17.070
231,1775226377.073605,16:26:17.073
232,1775226377.0846794,16:26:17.084
233,1775226377.0886912,16:26:17.088
234,1775226377.102372,16:26:17.102
235,1775226377.105948,16:26:17.105
236,1775226377.1249416,16:26:17.124
237,1775226377.1372924,16:26:17.137
238,1775226377.1487648,16:26:17.148
239,1775226377.1523867,16:26:17.152
240,1775226377.163849,16:26:17.163
241,1775226377.1670663,16:26:17.167
242,1775226377.1799495,16:26:17.179
243,1775226377.1830134,16:26:17.183
244,1775226377.1963918,16:26:17.196
245,1775226377.1990192,16:26:17.199
246,1775226377.2141545,16:26:17.214
247,1775226377.2303617,16:26:17.230
248,1775226377.2475488,16:26:17.247
249,1775226377.2515774,16:26:17.251
250,1775226377.2606049,16:26:17.260
251,1775226377.263635,16:26:17.263
252,1775226377.2764556,16:26:17.276
253,1775226377.2937396,16:26:17.293
254,1775226377.2967782,16:26:17.296
255,1775226377.3081787,16:26:17.308
256,1775226377.312171,16:26:17.312
257,1775226377.3241258,16:26:17.324
258,1775226377.3281198,16:26:17.328
259,1775226377.3497362,16:26:17.349
260,1775226377.3687332,16:26:17.368
261,1775226377.372736,16:26:17.372
262,1775226377.3769631,16:26:17.376
263,1775226377.387886,16:26:17.387
264,1775226377.3908324,16:26:17.390
265,1775226377.403221,16:26:17.403
266,1775226377.4202085,16:26:17.420
267,1775226377.4232671,16:26:17.423
268,1775226377.4371994,16:26:17.437
269,1775226377.4402099,16:26:17.440
270,1775226377.459167,16:26:17.459
271,1775226377.4781685,16:26:17.478
272,1775226377.4842114,16:26:17.484
273,1775226377.4882414,16:26:17.488
274,1775226377.5013363,16:26:17.501
275,1775226377.5043461,16:26:17.504
276,1775226377.51605,16:26:17.516
277,1775226377.5190914,16:26:17.519
278,1775226377.532459,16:26:17.532
279,1775226377.5494075,16:26:17.549
280,1775226377.572409,16:26:17.572
281,1775226377.5798838,16:26:17.579
282,1775226377.583842,16:26:17.583
283,1775226377.5956964,16:26:17.595
284,1775226377.5993001,16:26:17.599
285,1775226377.612338,16:26:17.612
286,1775226377.615335,16:26:17.615
287,1775226377.6287556,16:26:17.628
288,1775226377.6318004,16:26:17.631
289,1775226377.6446772,16:26:17.644
290,1775226377.6517365,16:26:17.651
291,1775226377.664798,16:26:17.664
292,1775226377.6831691,16:26:17.683
293,1775226377.6919167,16:26:17.691
294,1775226377.695869,16:26:17.695
295,1775226377.7083962,16:26:17.708
296,1775226377.7113874,16:26:17.711
297,1775226377.7241697,16:26:17.724
298,1775226377.7281408,16:26:17.728
299,1775226377.739805,16:26:17.739
300,1775226377.743762,16:26:17.743
301,1775226377.758176,16:26:17.758
302,1775226377.7622428,16:26:17.762
303,1775226377.7811463,16:26:17.781
304,1775226377.7922187,16:26:17.792
305,1775226377.804334,16:26:17.804
306,1775226377.8198504,16:26:17.819
307,1775226377.823871,16:26:17.823
308,1775226377.8373892,16:26:17.837
309,1775226377.8404362,16:26:17.840
310,1775226377.8514037,16:26:17.851
311,1775226377.8558524,16:26:17.855
312,1775226377.8689353,16:26:17.868
313,1775226377.873386,16:26:17.873
314,1775226377.903805,16:26:17.903
315,1775226377.9187067,16:26:17.918
316,1775226377.922701,16:26:17.922
317,1775226377.9311664,16:26:17.931
318,1775226377.9352262,16:26:17.935
319,1775226377.9481854,16:26:17.948
320,1775226377.9631817,16:26:17.963
321,1775226377.9671838,16:26:17.967
322,1775226377.9807937,16:26:17.980
323,1775226377.9869132,16:26:17.986
324,1775226378.0207798,16:26:18.020
325,1775226378.028043,16:26:18.028
326,1775226378.0320356,16:26:18.032
327,1775226378.0465949,16:26:18.046
328,1775226378.0486066,16:26:18.048
329,1775226378.0598004,16:26:18.059
330,1775226378.062785,16:26:18.062
331,1775226378.0768433,16:26:18.076
332,1775226378.0928586,16:26:18.092
333,1775226378.1137013,16:26:18.113
334,1775226378.1263046,16:26:18.126
335,1775226378.1399112,16:26:18.139
336,1775226378.1429098,16:26:18.142
337,1775226378.1566656,16:26:18.156
338,1775226378.1606605,16:26:18.160
339,1775226378.1727269,16:26:18.172
340,1775226378.1757221,16:26:18.175
341,1775226378.1872435,16:26:18.187
342,1775226378.1914651,16:26:18.191
343,1775226378.203249,16:26:18.203
344,1775226378.243624,16:26:18.243
345,1775226378.2485945,16:26:18.248
346,1775226378.253592,16:26:18.253
347,1775226378.2566545,16:26:18.256
348,1775226378.268142,16:26:18.268
349,1775226378.2716138,16:26:18.271
350,1775226378.285262,16:26:18.285
351,1775226378.3112922,16:26:18.311
352,1775226378.3208969,16:26:18.320
353,1775226378.3365226,16:26:18.336
354,1775226378.35407,16:26:18.354
355,1775226378.3708427,16:26:18.370
356,1775226378.3855486,16:26:18.385
357,1775226378.3955123,16:26:18.395
358,1775226378.3985476,16:26:18.398
359,1775226378.413338,16:26:18.413
360,1775226378.415381,16:26:18.415
361,1775226378.4292939,16:26:18.429
362,1775226378.4340458,16:26:18.434
363,1775226378.4502428,16:26:18.450
364,1775226378.4592671,16:26:18.459
365,1775226378.4623027,16:26:18.462
366,1775226378.4757783,16:26:18.475
367,1775226378.4930549,16:26:18.493
368,1775226378.4960492,16:26:18.496
369,1775226378.5079012,16:26:18.507
370,1775226378.510892,16:26:18.510
371,1775226378.5237782,16:26:18.523
372,1775226378.5278418,16:26:18.527
373,1775226378.540975,16:26:18.540
374,1775226378.5631526,16:26:18.563
375,1775226378.5730245,16:26:18.573
376,1775226378.587896,16:26:18.587
377,1775226378.5908935,16:26:18.590
378,1775226378.6052694,16:26:18.605
379,1775226378.6082637,16:26:18.608
380,1775226378.6214063,16:26:18.621
381,1775226378.638089,16:26:18.638
382,1775226378.6680968,16:26:18.668
383,1775226378.6721902,16:26:18.672
384,1775226378.6840816,16:26:18.684
385,1775226378.6870873,16:26:18.687
386,1775226378.699925,16:26:18.699
387,1775226378.7034853,16:26:18.703
388,1775226378.714989,16:26:18.714
389,1775226378.7189882,16:26:18.718
390,1775226378.7315032,16:26:18.731
391,1775226378.734511,16:26:18.734
392,1775226378.74922,16:26:18.749
393,1775226378.774305,16:26:18.774
394,1775226378.778263,16:26:18.778
395,1775226378.7812703,16:26:18.781
396,1775226378.784263,16:26:18.784
397,1775226378.7957747,16:26:18.795
398,1775226378.7987611,16:26:18.798
399,1775226378.8117774,16:26:18.811
400,1775226378.8157797,16:26:18.815
401,1775226378.827837,16:26:18.827
402,1775226378.830902,16:26:18.830
403,1775226378.8436236,16:26:18.843
404,1775226378.846666,16:26:18.846
405,1775226378.8605068,16:26:18.860
406,1775226378.8878627,16:26:18.887
407,1775226378.8929198,16:26:18.892
408,1775226378.895528,16:26:18.895
409,1775226378.9085588,16:26:18.908
410,1775226378.9125938,16:26:18.912
411,1775226378.9233603,16:26:18.923
412,1775226378.9278724,16:26:18.927
413,1775226378.9395957,16:26:18.939
414,1775226378.9430902,16:26:18.943
415,1775226378.9560668,16:26:18.956
416,1775226378.9600775,16:26:18.960
417,1775226378.973646,16:26:18.973
418,1775226378.9786031,16:26:18.978
419,1775226378.9959705,16:26:18.995
420,1775226379.0067945,16:26:19.006
421,1775226379.0208037,16:26:19.020
422,1775226379.0365007,16:26:19.036
423,1775226379.03952,16:26:19.039
424,1775226379.05288,16:26:19.052
425,1775226379.0559402,16:26:19.055
426,1775226379.0682619,16:26:19.068
427,1775226379.0712502,16:26:19.071
428,1775226379.085715,16:26:19.085
429,1775226379.0997348,16:26:19.099
430,1775226379.1138206,16:26:19.113
431,1775226379.1188977,16:26:19.118
432,1775226379.1322734,16:26:19.132
433,1775226379.1362982,16:26:19.136
434,1775226379.148309,16:26:19.148
435,1775226379.1653085,16:26:19.165
436,1775226379.1683202,16:26:19.168
437,1775226379.18029,16:26:19.180
438,1775226379.1833372,16:26:19.183
439,1775226379.196118,16:26:19.196
440,1775226379.2014825,16:26:19.201
441,1775226379.2299347,16:26:19.229
442,1775226379.2451754,16:26:19.245
443,1775226379.2481482,16:26:19.248
444,1775226379.2610054,16:26:19.261
445,1775226379.264021,16:26:19.264
446,1775226379.2773514,16:26:19.277
447,1775226379.2813005,16:26:19.281
448,1775226379.2915723,16:26:19.291
449,1775226379.3180525,16:26:19.318
450,1775226379.339061,16:26:19.339
451,1775226379.3430626,16:26:19.343
452,1775226379.356794,16:26:19.356
453,1775226379.3607907,16:26:19.360
454,1775226379.3722978,16:26:19.372
455,1775226379.3762949,16:26:19.376
456,1775226379.3871,16:26:19.387
457,1775226379.390346,16:26:19.390
458,1775226379.4039612,16:26:19.403
459,1775226379.4069946,16:26:19.406
460,1775226379.4275372,16:26:19.427
461,1775226379.444684,16:26:19.444
462,1775226379.4521775,16:26:19.452
463,1775226379.4552248,16:26:19.455
464,1775226379.4688323,16:26:19.468
465,1775226379.4718776,16:26:19.471
466,1775226379.4837844,16:26:19.483
467,1775226379.4878318,16:26:19.487
468,1775226379.4998682,16:26:19.499
469,1775226379.5029678,16:26:19.502
470,1775226379.5160336,16:26:19.516
471,1775226379.5231256,16:26:19.523
472,1775226379.5387864,16:26:19.538
473,1775226379.5557568,16:26:19.555
474,1775226379.5637643,16:26:19.563
475,1775226379.5677178,16:26:19.567
476,1775226379.580768,16:26:19.580
477,1775226379.5837102,16:26:19.583
478,1775226379.5957196,16:26:19.595
479,1775226379.599698,16:26:19.599
480,1775226379.612286,16:26:19.612
481,1775226379.6152914,16:26:19.615
482,1775226379.6288242,16:26:19.628
483,1775226379.634847,16:26:19.634
484,1775226379.6708257,16:26:19.670
485,1775226379.675851,16:26:19.675
486,1775226379.6798353,16:26:19.679
487,1775226379.692451,16:26:19.692
488,1775226379.7096417,16:26:19.709
489,1775226379.712634,16:26:19.712
490,1775226379.7241032,16:26:19.724
491,1775226379.728144,16:26:19.728
492,1775226379.7410998,16:26:19.741
493,1775226379.7545803,16:26:19.754
494,1775226379.7636082,16:26:19.763
495,1775226379.7730556,16:26:19.773
496,1775226379.7881052,16:26:19.788
497,1775226379.7912228,16:26:19.791
498,1775226379.804282,16:26:19.804
499,1775226379.8078206,16:26:19.807
500,1775226379.8204768,16:26:19.820
501,1775226379.8378687,16:26:19.837
502,1775226379.8408813,16:26:19.840
503,1775226379.8521223,16:26:19.852
504,1775226379.868712,16:26:19.868
505,1775226379.878659,16:26:19.878
