Frame_Index,System_Time_s,Human_Readable
95,1775225961.4588282,16:19:21.458
96,1775225961.4714766,16:19:21.471
97,1775225961.484967,16:19:21.484
98,1775225961.4995,16:19:21.499
99,1775225961.5025122,16:19:21.502
100,1775225961.5163176,16:19:21.516
101,1775225961.5193336,16:19:21.519
102,1775225961.5324426,16:19:21.532
103,1775225961.5354693,16:19:21.535
104,1775225961.5484455,16:19:21.548
105,1775225961.5618517,16:19:21.561
106,1775225961.579073,16:19:21.579
107,1775225961.58507,16:19:21.585
108,1775225961.6032968,16:19:21.603
109,1775225961.620639,16:19:21.620
110,1775225961.6279318,16:19:21.627
111,1775225961.6309712,16:19:21.630
112,1775225961.6446755,16:19:21.644
113,1775225961.648656,16:19:21.648
114,1775225961.668162,16:19:21.668
115,1775225961.6872218,16:19:21.687
116,1775225961.6932435,16:19:21.693
117,1775225961.7188208,16:19:21.718
118,1775225961.7239833,16:19:21.723
119,1775225961.7270272,16:19:21.727
120,1775225961.7409186,16:19:21.740
121,1775225961.7439578,16:19:21.743
122,1775225961.7571955,16:19:21.757
123,1775225961.7642055,16:19:21.764
124,1775225961.7811484,16:19:21.781
125,1775225961.8001819,16:19:21.800
126,1775225961.8047333,16:19:21.804
127,1775225961.8287215,16:19:21.828
128,1775225961.830769,16:19:21.830
129,1775225961.8359184,16:19:21.835
130,1775225961.8389146,16:19:21.838
131,1775225961.8530166,16:19:21.853
132,1775225961.8690774,16:19:21.869
133,1775225961.8740666,16:19:21.874
134,1775225961.8962953,16:19:21.896
135,1775225961.9088323,16:19:21.908
136,1775225961.9238322,16:19:21.923
137,1775225961.937839,16:19:21.937
138,1775225961.947033,16:19:21.947
139,1775225961.9500365,16:19:21.950
140,1775225961.9641433,16:19:21.964
141,1775225961.9661386,16:19:21.966
142,1775225961.979165,16:19:21.979
143,1775225962.0049117,16:19:22.004
144,1775225962.0079093,16:19:22.007
145,1775225962.0109227,16:19:22.010
146,1775225962.0141442,16:19:22.014
147,1775225962.0283914,16:19:22.028
148,1775225962.0304463,16:19:22.030
149,1775225962.0458927,16:19:22.045
150,1775225962.0488315,16:19:22.048
151,1775225962.0608397,16:19:22.060
152,1775225962.063879,16:19:22.063
153,1775225962.0761552,16:19:22.076
154,1775225962.0791574,16:19:22.079
155,1775225962.0938473,16:19:22.093
156,1775225962.0969236,16:19:22.096
157,1775225962.109906,16:19:22.109
158,1775225962.128241,16:19:22.128
159,1775225962.131245,16:19:22.131
160,1775225962.1402884,16:19:22.140
161,1775225962.143236,16:19:22.143
162,1775225962.1559966,16:19:22.155
163,1775225962.1586998,16:19:22.158
164,1775225962.172211,16:19:22.172
165,1775225962.175419,16:19:22.175
166,1775225962.1884015,16:19:22.188
167,1775225962.1914108,16:19:22.191
168,1775225962.2052362,16:19:22.205
169,1775225962.224276,16:19:22.224
170,1775225962.235235,16:19:22.235
171,1775225962.240506,16:19:22.240
172,1775225962.2522976,16:19:22.252
173,1775225962.2690537,16:19:22.269
174,1775225962.2720323,16:19:22.272
175,1775225962.2841823,16:19:22.284
176,1775225962.2872252,16:19:22.287
177,1775225962.3011055,16:19:22.301
178,1775225962.3045464,16:19:22.304
179,1775225962.3235548,16:19:22.323
180,1775225962.3425746,16:19:22.342
181,1775225962.3486154,16:19:22.348
182,1775225962.3516142,16:19:22.351
183,1775225962.3647213,16:19:22.364
184,1775225962.367711,16:19:22.367
185,1775225962.3802698,16:19:22.380
186,1775225962.3968136,16:19:22.396
187,1775225962.3998623,16:19:22.399
188,1775225962.413236,16:19:22.413
189,1775225962.4152305,16:19:22.415
190,1775225962.435287,16:19:22.435
191,1775225962.4543338,16:19:22.454
192,1775225962.4601507,16:19:22.460
193,1775225962.4631488,16:19:22.463
194,1775225962.4753518,16:19:22.475
195,1775225962.493073,16:19:22.493
196,1775225962.497117,16:19:22.497
197,1775225962.5078888,16:19:22.507
198,1775225962.5119383,16:19:22.511
199,1775225962.5240347,16:19:22.524
200,1775225962.5477347,16:19:22.547
201,1775225962.5667918,16:19:22.566
202,1775225962.5728014,16:19:22.572
203,1775225962.6058164,16:19:22.605
204,1775225962.6098096,16:19:22.609
205,1775225962.621157,16:19:22.621
206,1775225962.6241395,16:19:22.624
207,1775225962.636953,16:19:22.636
208,1775225962.6420083,16:19:22.642
209,1775225962.6731317,16:19:22.673
210,1775225962.6852474,16:19:22.685
211,1775225962.6893847,16:19:22.689
212,1775225962.7003229,16:19:22.700
213,1775225962.703327,16:19:22.703
214,1775225962.7170935,16:19:22.717
215,1775225962.7204537,16:19:22.720
216,1775225962.7324312,16:19:22.732
217,1775225962.7354305,16:19:22.735
218,1775225962.751093,16:19:22.751
219,1775225962.7550914,16:19:22.755
220,1775225962.7824776,16:19:22.782
221,1775225962.7894228,16:19:22.789
222,1775225962.821298,16:19:22.821
223,1775225962.8277237,16:19:22.827
224,1775225962.8311844,16:19:22.831
225,1775225962.8441129,16:19:22.844
226,1775225962.8484383,16:19:22.848
227,1775225962.8610125,16:19:22.861
228,1775225962.889002,16:19:22.889
229,1775225962.8950782,16:19:22.895
230,1775225962.908576,16:19:22.908
231,1775225962.9126263,16:19:22.912
232,1775225962.9255705,16:19:22.925
233,1775225962.9407506,16:19:22.940
234,1775225962.9437487,16:19:22.943
235,1775225962.9562707,16:19:22.956
236,1775225962.9592555,16:19:22.959
237,1775225962.9721487,16:19:22.972
238,1775225962.994214,16:19:22.994
239,1775225963.0072038,16:19:23.007
240,1775225963.021266,16:19:23.021
241,1775225963.0241966,16:19:23.024
242,1775225963.0365906,16:19:23.036
243,1775225963.0396266,16:19:23.039
244,1775225963.0515506,16:19:23.051
245,1775225963.0692463,16:19:23.069
246,1775225963.0722823,16:19:23.072
247,1775225963.0852423,16:19:23.085
248,1775225963.0892892,16:19:23.089
249,1775225963.1013293,16:19:23.101
250,1775225963.1189375,16:19:23.118
251,1775225963.132262,16:19:23.132
252,1775225963.136278,16:19:23.136
253,1775225963.1487474,16:19:23.148
254,1775225963.152744,16:19:23.152
255,1775225963.1638825,16:19:23.163
256,1775225963.1679296,16:19:23.167
257,1775225963.1801703,16:19:23.180
258,1775225963.1975107,16:19:23.197
259,1775225963.223844,16:19:23.223
260,1775225963.2273035,16:19:23.227
261,1775225963.2314806,16:19:23.231
262,1775225963.2344737,16:19:23.234
263,1775225963.244523,16:19:23.244
264,1775225963.2475185,16:19:23.247
265,1775225963.2605202,16:19:23.260
266,1775225963.264563,16:19:23.264
267,1775225963.2767274,16:19:23.276
268,1775225963.28,16:19:23.279
269,1775225963.2915564,16:19:23.291
270,1775225963.2962966,16:19:23.296
271,1775225963.3179777,16:19:23.317
272,1775225963.3392012,16:19:23.339
273,1775225963.3451803,16:19:23.345
274,1775225963.3561695,16:19:23.356
275,1775225963.3601608,16:19:23.360
276,1775225963.3725367,16:19:23.372
277,1775225963.3754811,16:19:23.375
278,1775225963.3888261,16:19:23.388
279,1775225963.3919017,16:19:23.391
280,1775225963.4058647,16:19:23.405
281,1775225963.4088807,16:19:23.408
282,1775225963.4276688,16:19:23.427
283,1775225963.4457173,16:19:23.445
284,1775225963.4526818,16:19:23.452
285,1775225963.4687042,16:19:23.468
286,1775225963.472703,16:19:23.472
287,1775225963.485248,16:19:23.485
288,1775225963.48926,16:19:23.489
289,1775225963.5002367,16:19:23.500
290,1775225963.5051625,16:19:23.505
291,1775225963.5164137,16:19:23.516
292,1775225963.5214655,16:19:23.521
293,1775225963.5494332,16:19:23.549
294,1775225963.5534256,16:19:23.553
295,1775225963.5646777,16:19:23.564
296,1775225963.5676694,16:19:23.567
297,1775225963.5811656,16:19:23.581
298,1775225963.5842035,16:19:23.584
299,1775225963.5978165,16:19:23.597
300,1775225963.6132264,16:19:23.613
301,1775225963.6163032,16:19:23.616
302,1775225963.6312406,16:19:23.631
303,1775225963.6542108,16:19:23.654
304,1775225963.6683414,16:19:23.668
305,1775225963.6853383,16:19:23.685
306,1775225963.7033765,16:19:23.703
307,1775225963.7079096,16:19:23.707
308,1775225963.7100952,16:19:23.710
309,1775225963.724839,16:19:23.724
310,1775225963.7424695,16:19:23.742
311,1775225963.74648,16:19:23.746
312,1775225963.7705774,16:19:23.770
313,1775225963.7765975,16:19:23.776
314,1775225963.7889216,16:19:23.788
315,1775225963.7920122,16:19:23.792
316,1775225963.8049722,16:19:23.804
317,1775225963.8086123,16:19:23.808
318,1775225963.8210926,16:19:23.821
319,1775225963.8241382,16:19:23.824
320,1775225963.8363957,16:19:23.836
321,1775225963.8602872,16:19:23.860
322,1775225963.8842888,16:19:23.884
323,1775225963.8953497,16:19:23.895
324,1775225963.90038,16:19:23.900
325,1775225963.9023402,16:19:23.902
326,1775225963.9176419,16:19:23.917
327,1775225963.9206865,16:19:23.920
328,1775225963.9326336,16:19:23.932
329,1775225963.9356356,16:19:23.935
330,1775225963.9483109,16:19:23.948
331,1775225963.9513514,16:19:23.951
332,1775225963.9652798,16:19:23.965
333,1775225963.9742796,16:19:23.974
334,1775225963.9923759,16:19:23.992
335,1775225963.9973316,16:19:23.997
336,1775225964.013268,16:19:24.013
337,1775225964.016328,16:19:24.016
338,1775225964.028955,16:19:24.028
339,1775225964.031943,16:19:24.031
340,1775225964.0444844,16:19:24.044
341,1775225964.0475242,16:19:24.047
342,1775225964.0618112,16:19:24.061
343,1775225964.0648434,16:19:24.064
344,1775225964.0761805,16:19:24.076
345,1775225964.1015594,16:19:24.101
346,1775225964.1070411,16:19:24.107
347,1775225964.1100602,16:19:24.110
348,1775225964.1131053,16:19:24.113
349,1775225964.124695,16:19:24.124
350,1775225964.139982,16:19:24.139
351,1775225964.1429813,16:19:24.142
352,1775225964.1567483,16:19:24.156
353,1775225964.1617398,16:19:24.161
354,1775225964.1727424,16:19:24.172
355,1775225964.17578,16:19:24.175
356,1775225964.192794,16:19:24.192
357,1775225964.2078543,16:19:24.207
358,1775225964.2118747,16:19:24.211
359,1775225964.2211144,16:19:24.221
360,1775225964.2231104,16:19:24.223
361,1775225964.237092,16:19:24.237
362,1775225964.2400825,16:19:24.240
363,1775225964.2531881,16:19:24.253
364,1775225964.2562187,16:19:24.256
365,1775225964.2696123,16:19:24.269
366,1775225964.28462,16:19:24.284
367,1775225964.289574,16:19:24.289
368,1775225964.3209255,16:19:24.320
369,1775225964.325945,16:19:24.325
370,1775225964.332019,16:19:24.332
371,1775225964.3360288,16:19:24.336
372,1775225964.3501923,16:19:24.350
373,1775225964.3532343,16:19:24.353
374,1775225964.3642282,16:19:24.364
375,1775225964.3672202,16:19:24.367
376,1775225964.3808978,16:19:24.380
377,1775225964.3839173,16:19:24.383
378,1775225964.3963344,16:19:24.396
379,1775225964.4226053,16:19:24.422
380,1775225964.4345737,16:19:24.434
381,1775225964.4440417,16:19:24.444
382,1775225964.4480855,16:19:24.448
383,1775225964.4609513,16:19:24.460
384,1775225964.4639962,16:19:24.463
385,1775225964.4762657,16:19:24.476
386,1775225964.4798942,16:19:24.479
387,1775225964.4943635,16:19:24.494
388,1775225964.5159495,16:19:24.515
389,1775225964.5269668,16:19:24.526
390,1775225964.532924,16:19:24.532
391,1775225964.5409222,16:19:24.540
392,1775225964.543929,16:19:24.543
393,1775225964.5559256,16:19:24.555
394,1775225964.5590663,16:19:24.559
395,1775225964.5724237,16:19:24.572
396,1775225964.5744395,16:19:24.574
397,1775225964.588895,16:19:24.588
398,1775225964.5918448,16:19:24.591
399,1775225964.61345,16:19:24.613
400,1775225964.628838,16:19:24.628
401,1775225964.6362386,16:19:24.636
402,1775225964.6392288,16:19:24.639
403,1775225964.652234,16:19:24.652
404,1775225964.6552744,16:19:24.655
405,1775225964.6677592,16:19:24.667
406,1775225964.6842487,16:19:24.684
407,1775225964.6886237,16:19:24.688
408,1775225964.7003925,16:19:24.700
409,1775225964.7043872,16:19:24.704
410,1775225964.717293,16:19:24.717
411,1775225964.7482893,16:19:24.748
412,1775225964.7512836,16:19:24.751
413,1775225964.7644536,16:19:24.764
414,1775225964.7664955,16:19:24.766
415,1775225964.7800763,16:19:24.780
416,1775225964.784069,16:19:24.784
417,1775225964.7964299,16:19:24.796
418,1775225964.81292,16:19:24.812
419,1775225964.8159168,16:19:24.815
420,1775225964.830652,16:19:24.830
421,1775225964.8605192,16:19:24.860
422,1775225964.864756,16:19:24.864
423,1775225964.8774266,16:19:24.877
424,1775225964.88059,16:19:24.880
425,1775225964.8918004,16:19:24.891
426,1775225964.895812,16:19:24.895
427,1775225964.9087708,16:19:24.908
428,1775225964.912763,16:19:24.912
429,1775225964.9245129,16:19:24.924
430,1775225964.928579,16:19:24.928
431,1775225964.9406028,16:19:24.940
432,1775225964.9620368,16:19:24.962
433,1775225964.9720654,16:19:24.972
434,1775225964.9750564,16:19:24.975
435,1775225964.990135,16:19:24.990
436,1775225964.9932632,16:19:24.993
437,1775225965.0046654,16:19:25.004
438,1775225965.0081646,16:19:25.008
439,1775225965.0210752,16:19:25.021
440,1775225965.024014,16:19:25.024
441,1775225965.036903,16:19:25.036
442,1775225965.0419686,16:19:25.041
443,1775225965.0579343,16:19:25.057
444,1775225965.0744133,16:19:25.074
445,1775225965.084178,16:19:25.084
446,1775225965.0885918,16:19:25.088
447,1775225965.101635,16:19:25.101
448,1775225965.1049185,16:19:25.104
449,1775225965.1158965,16:19:25.115
450,1775225965.119901,16:19:25.119
451,1775225965.1322303,16:19:25.132
452,1775225965.1372004,16:19:25.137
453,1775225965.1482756,16:19:25.148
454,1775225965.1512284,16:19:25.151
455,1775225965.170393,16:19:25.170
456,1775225965.1897314,16:19:25.189
457,1775225965.1967483,16:19:25.196
458,1775225965.2177792,16:19:25.217
459,1775225965.2306433,16:19:25.230
460,1775225965.2346706,16:19:25.234
461,1775225965.2466655,16:19:25.246
462,1775225965.249689,16:19:25.249
463,1775225965.261707,16:19:25.261
464,1775225965.2927544,16:19:25.292
465,1775225965.308299,16:19:25.308
466,1775225965.3118346,16:19:25.311
467,1775225965.3241117,16:19:25.324
468,1775225965.3281212,16:19:25.328
469,1775225965.340159,16:19:25.340
470,1775225965.3569827,16:19:25.356
471,1775225965.3600268,16:19:25.360
472,1775225965.3737795,16:19:25.373
473,1775225965.3781967,16:19:25.378
474,1775225965.3963141,16:19:25.396
475,1775225965.4052699,16:19:25.405
476,1775225965.4208,16:19:25.420
477,1775225965.4238586,16:19:25.423
478,1775225965.4368246,16:19:25.436
479,1775225965.4398122,16:19:25.439
480,1775225965.4526083,16:19:25.452
481,1775225965.4555914,16:19:25.455
482,1775225965.4696083,16:19:25.469
483,1775225965.4916027,16:19:25.491
484,1775225965.510094,16:19:25.510
485,1775225965.5161662,16:19:25.516
486,1775225965.5191057,16:19:25.519
487,1775225965.5327735,16:19:25.532
488,1775225965.5367699,16:19:25.536
489,1775225965.5483735,16:19:25.548
490,1775225965.5513747,16:19:25.551
491,1775225965.5642207,16:19:25.564
492,1775225965.5672126,16:19:25.567
493,1775225965.5806363,16:19:25.580
494,1775225965.5835726,16:19:25.583
495,1775225965.6018188,16:19:25.601
496,1775225965.6194513,16:19:25.619
497,1775225965.628171,16:19:25.628
498,1775225965.6311603,16:19:25.631
499,1775225965.6442747,16:19:25.644
500,1775225965.6472583,16:19:25.647
501,1775225965.6610441,16:19:25.661
502,1775225965.6630418,16:19:25.663
503,1775225965.6765544,16:19:25.676
504,1775225965.6795743,16:19:25.679
505,1775225965.6918797,16:19:25.691
506,1775225965.6949115,16:19:25.694
507,1775225965.7072313,16:19:25.707
508,1775225965.7212558,16:19:25.721
509,1775225965.724255,16:19:25.724
510,1775225965.7276251,16:19:25.727
511,1775225965.739645,16:19:25.739
512,1775225965.7558048,16:19:25.755
513,1775225965.7578175,16:19:25.757
514,1775225965.771151,16:19:25.771
515,1775225965.7741659,16:19:25.774
516,1775225965.7883244,16:19:25.788
517,1775225965.7913198,16:19:25.791
518,1775225965.8052833,16:19:25.805
519,1775225965.808815,16:19:25.808
520,1775225965.8354757,16:19:25.835
521,1775225965.8404765,16:19:25.840
522,1775225965.8426082,16:19:25.842
523,1775225965.8516033,16:19:25.851
524,1775225965.8546045,16:19:25.854
525,1775225965.868519,16:19:25.868
526,1775225965.8852296,16:19:25.885
527,1775225965.8881977,16:19:25.888
528,1775225965.9004703,16:19:25.900
529,1775225965.903493,16:19:25.903
530,1775225965.9160972,16:19:25.916
531,1775225965.9201186,16:19:25.920
532,1775225965.9333715,16:19:25.933
533,1775225965.947378,16:19:25.947
534,1775225965.9664195,16:19:25.966
535,1775225965.981954,16:19:25.981
536,1775225965.9849808,16:19:25.984
537,1775225965.9968657,16:19:25.996
538,1775225965.9998002,16:19:25.999
539,1775225966.0131607,16:19:26.013
540,1775225966.0291739,16:19:26.029
541,1775225966.032232,16:19:26.032
542,1775225966.0447845,16:19:26.044
543,1775225966.071072,16:19:26.071
544,1775225966.0765033,16:19:26.076
545,1775225966.080541,16:19:26.080
546,1775225966.092754,16:19:26.092
547,1775225966.0968401,16:19:26.096
548,1775225966.1087945,16:19:26.108
549,1775225966.1113415,16:19:26.111
550,1775225966.124901,16:19:26.124
551,1775225966.1289024,16:19:26.128
552,1775225966.1399121,16:19:26.139
553,1775225966.1630723,16:19:26.163
554,1775225966.1801012,16:19:26.180
555,1775225966.1880796,16:19:26.188
556,1775225966.1911166,16:19:26.191
557,1775225966.2054048,16:19:26.205
558,1775225966.2084496,16:19:26.208
559,1775225966.2214582,16:19:26.221
560,1775225966.2244046,16:19:26.224
561,1775225966.2374558,16:19:26.237
562,1775225966.2405243,16:19:26.240
563,1775225966.2524807,16:19:26.252
564,1775225966.255466,16:19:26.255
565,1775225966.274507,16:19:26.274
566,1775225966.2920485,16:19:26.292
567,1775225966.301053,16:19:26.301
568,1775225966.3054485,16:19:26.305
569,1775225966.3164306,16:19:26.316
570,1775225966.3194273,16:19:26.319
571,1775225966.3314247,16:19:26.331
572,1775225966.3354244,16:19:26.335
573,1775225966.3488724,16:19:26.348
574,1775225966.3528666,16:19:26.352
575,1775225966.3642206,16:19:26.364
576,1775225966.3671627,16:19:26.367
577,1775225966.3810496,16:19:26.381
578,1775225966.384037,16:19:26.384
579,1775225966.412319,16:19:26.412
580,1775225966.417334,16:19:26.417
581,1775225966.4285693,16:19:26.428
582,1775225966.4316356,16:19:26.431
583,1775225966.4446054,16:19:26.444
584,1775225966.4475932,16:19:26.447
585,1775225966.463009,16:19:26.463
586,1775225966.4659884,16:19:26.465
587,1775225966.475847,16:19:26.475
588,1775225966.4798868,16:19:26.479
589,1775225966.4932299,16:19:26.493
590,1775225966.5072522,16:19:26.507
591,1775225966.5269632,16:19:26.526
592,1775225966.5394437,16:19:26.539
